status,placement,415_mean,415_ptp,415_std,415_median,415_var,445_mean,445_ptp,445_std,445_median,445_var,480_mean,480_ptp,480_std,480_median,480_var,515_mean,515_ptp,515_std,515_median,515_var,555_mean,555_ptp,555_std,555_median,555_var,590_mean,590_ptp,590_std,590_median,590_var,630_mean,630_ptp,630_std,630_median,630_var,680_mean,680_ptp,680_std,680_median,680_var,910_mean,910_ptp,910_std,910_median,910_var
not_usable,moving,2668.625,1805,576.3245458,2831.0,332149.9821,11452.25,7878,2513.947707,12159.0,6319933.071,5115.0,3528,1119.188226,5423.5,1252582.286,15352.5,10413,3313.773809,16271.0,10981096.86,22917.5,13868,4620.798076,24620.0,21351774.86,24877.625,14985,4950.693629,26694.5,24509367.41,21444.25,12859,4220.000398,22989.0,17808403.36,10892.25,6493,2126.955218,11674.5,4523938.5,3207.5,1661,561.1478033,3411.0,314886.8571
not_usable,moving,2121.75,3258,1271.27672,2651.5,1616144.5,9089.25,14078,5478.756995,11327.5,30016778.21,4052.5,6227,2422.044414,5049.5,5866299.143,12144.375,18735,7327.424083,15206.0,53691143.7,16188.625,28285,12672.00904,22660.0,160579813.1,17567.25,30582,13632.80816,24530.5,185853458.2,15198.875,26236,11602.66123,21080.0,134621747.6,7727.0,13301,5868.155466,10709.5,34435248.57,2246.5,3835,1765.715153,3200.5,3117750.0
not_usable,moving,285.0,746,377.0035998,19.5,142131.7143,944.25,2519,1267.137353,48.5,1605637.071,365.625,909,461.1649651,42.0,212673.125,1106.625,2930,1481.723026,66.0,2195503.125,1847.625,4308,2131.179012,778.0,4541923.982,1945.75,4572,2258.281822,846.5,5099836.786,1723.875,3951,1944.456769,816.0,3780912.125,949.375,2194,1081.462361,452.5,1169560.839,306.5,630,310.8219518,169.5,96610.28571
usable,right,2580.0,67,21.05095858,2585.5,443.1428571,10587.0,292,89.01203771,10611.0,7923.142857,4919.25,140,46.52418726,4932.0,2164.5,14629.625,399,129.2483075,14659.0,16705.125,21759.75,395,121.8039995,21789.0,14836.21429,24933.375,411,141.9687466,24991.0,20155.125,22831.125,335,120.7789451,22895.5,14587.55357,11958.875,168,59.58532298,11986.5,3550.410714,3027.5,36,12.54705429,3032.5,157.4285714
usable,right,2568.875,26,8.559664546,2569.5,73.26785714,10535.5,109,36.33573605,10540.5,1320.285714,4902.25,48,15.87225792,4904.5,251.9285714,14570.25,149,49.36670364,14572.5,2437.071429,21644.75,130,57.09328207,21617.5,3259.642857,24884.625,153,62.99192125,24859.5,3967.982143,22783.375,137,57.10375895,22775.0,3260.839286,11907.875,81,32.44968633,11900.0,1052.982143,3021.5,15,6.117889459,3019.5,37.42857143
usable,right,2575.875,29,10.00624805,2573.5,100.125,10578.375,135,46.40177798,10568.0,2153.125,4914.875,52,17.50459123,4910.5,306.4107143,14613.875,169,55.97049605,14603.5,3132.696429,21768.75,388,124.998,21770.0,15624.5,24943.25,330,114.1674835,24910.5,13034.21429,22748.75,215,84.38982674,22725.5,7121.642857,11872.375,104,39.74898921,11863.0,1579.982143,3030.875,36,11.72832347,3027.5,137.5535714
usable,right,2593.125,51,17.93191488,2601.5,321.5535714,10662.375,221,77.6364007,10696.5,6027.410714,4950.5,89,30.21352583,4964.5,912.8571429,14723.125,272,93.56958831,14763.0,8755.267857,21899.125,541,198.9331815,21988.0,39574.41071,25019.5,588,217.2207567,25121.0,47184.85714,22768.75,465,181.2045017,22812.0,32835.07143,11882.375,232,89.80126868,11903.0,8064.267857,3041.75,52,19.24095335,3051.5,370.2142857
usable,right,2603.375,174,66.00852218,2622.0,4357.125,10687.625,740,280.377265,10767.0,78611.41071,4956.0,324,119.707978,4986.0,14330.0,14765.25,963,365.4022246,14867.5,133518.7857,21985.75,1754,611.4794121,22250.0,373907.0714,25121.375,1930,673.4605593,25402.0,453549.125,22864.5,1668,580.8786448,23101.0,337420.0,11914.25,848,292.7957601,12032.5,85729.35714,3077.75,193,71.47577012,3113.0,5108.785714
usable,right,2648.25,120,38.57367718,2659.0,1487.928571,10903.625,540,175.6603358,10960.0,30856.55357,5038.75,225,72.80453283,5061.5,5300.5,15016.75,671,215.2564915,15078.5,46335.35714,22415.0,452,142.0874982,22437.0,20188.85714,25516.75,500,152.5270468,25531.0,23264.5,23164.5,444,132.9951664,23190.0,17687.71429,12050.375,222,66.11664476,12060.5,4371.410714,3113.125,40,11.75265927,3113.0,138.125
usable,right,2676.125,26,7.586407017,2675.5,57.55357143,11025.375,120,34.79711605,11024.5,1210.839286,5086.625,39,12.17652894,5087.0,148.2678571,15147.75,121,36.45251314,15146.0,1328.785714,22524.5,163,58.80233232,22517.0,3457.714286,25673.125,140,53.61353107,25672.0,2874.410714,23317.625,132,44.13271381,23300.5,1947.696429,12113.375,62,21.09121347,12106.0,444.8392857,3127.5,13,4.928053803,3127.0,24.28571429
not_usable,moving,2627.875,616,212.4055673,2701.5,45116.125,10846.0,2520,867.0864185,11145.5,751838.8571,4995.125,1140,393.7578797,5130.5,155045.2679,14895.75,3394,1169.235617,15304.5,1367111.929,21745.0,8287,2876.712509,22702.0,8275474.857,24664.375,9280,3235.589102,25805.5,10469036.84,22291.625,8407,2939.974098,23385.0,8643447.696,11582.375,4312,1508.174766,12141.0,2274591.125,2937.75,1616,565.5156307,3140.5,319807.9286
not_usable,inclined,1702.25,165,62.70964838,1699.5,3932.5,7097.625,685,259.8526712,7081.5,67523.41071,3273.625,310,117.6640951,3269.0,13844.83929,9796.625,974,370.2300202,9777.5,137070.2679,14671.125,1474,515.509578,14615.0,265750.125,16735.75,1566,545.2584577,16710.0,297306.7857,15103.625,1343,466.7746282,15112.0,217878.5536,7898.625,697,243.214742,7902.0,59153.41071,1515.75,226,79.18648875,1510.5,6270.5
not_usable,inclined,1693.625,177,72.30676218,1667.5,5228.267857,7061.5,736,299.4389993,6958.0,89663.71429,3255.875,329,134.1315319,3208.5,17991.26786,9726.0,1004,408.9844566,9580.0,167268.2857,14727.625,1465,562.410866,14634.0,316305.9821,16844.25,1635,627.8001843,16736.5,394133.0714,15234.25,1460,563.6751217,15130.0,317729.6429,7968.0,766,296.4436829,7911.0,87878.85714,1509.25,188,73.34410094,1492.0,5379.357143
not_usable,inclined,1670.75,122,46.90035029,1664.0,2199.642857,6973.5,504,193.9550758,6947.5,37618.57143,3214.0,226,86.7113438,3202.0,7518.857143,9594.875,697,267.2085528,9557.0,71400.41071,14406.75,895,349.0434889,14332.0,121831.3571,16456.125,1002,393.1853207,16370.5,154594.6964,14861.375,899,354.730456,14778.0,125833.6964,7777.375,467,184.7762643,7734.5,34142.26786,1443.375,130,50.84131475,1429.0,2584.839286
not_usable,inclined,1634.875,36,13.74707761,1630.5,188.9821429,6826.25,158,59.17468088,6807.5,3501.642857,3145.625,62,22.95297989,3138.0,526.8392857,9389.875,204,76.13228619,9369.0,5796.125,14188.5,474,146.8624235,14184.0,21568.57143,16150.5,423,141.7533068,16134.0,20094.0,14544.5,298,113.5039332,14522.5,12883.14286,7611.625,155,58.3020154,7602.5,3399.125,1402.5,49,17.41099817,1399.5,303.1428571
not_usable,moving,2157.625,1005,460.5440688,2315.0,212100.8393,8926.0,4022,1852.666958,9543.0,3432374.857,4118.25,1870,854.8204072,4401.5,730717.9286,12314.25,5626,2567.773897,13170.5,6593462.786,18255.625,8139,3648.079022,18231.5,13308480.55,20611.375,8966,4021.762227,20569.0,16174571.41,18549.5,8047,3604.157639,18580.5,12989952.29,9715.375,4213,1889.937182,9732.0,3571862.554,2276.5,1626,747.6305428,2467.5,558951.4286
not_usable,moving,2004.25,385,124.5331281,2019.0,15508.5,8166.125,1565,505.3704264,8216.5,255399.2679,3809.75,731,235.2717274,3845.0,55352.78571,11397.125,2137,693.2895576,11483.5,480650.4107,17969.125,3547,1400.05137,18546.5,1960143.839,20588.375,3699,1504.456897,21247.5,2263390.554,18838.375,3254,1332.893623,19426.5,1776605.411,9883.375,1674,683.4312459,10187.5,467078.2679,2592.375,544,201.3511059,2677.5,40542.26786
not_usable,moving,2169.5,433,123.0737294,2181.5,15147.14286,8802.625,1737,491.7963973,8841.0,241863.6964,4108.0,790,222.6932548,4122.0,49592.28571,12310.25,2374,675.2237195,12360.0,455927.0714,18178.125,4885,1828.445041,17821.5,3343211.268,20879.875,5563,2054.962804,20525.0,4222872.125,19112.125,5043,1858.0547,18860.5,3452367.268,9999.75,2583,949.8643136,9879.5,902242.2143,2610.25,799,312.0584881,2596.0,97380.5
not_usable,moving,2189.25,561,169.896397,2199.0,28864.78571,8892.0,2284,693.3690009,8916.0,480760.5714,4145.75,1056,322.8496997,4160.0,104231.9286,12423.125,3164,956.7015414,12478.5,915277.8393,18788.125,2359,833.8205421,18785.5,695256.6964,21559.0,2787,999.4725752,21540.5,998945.4286,19688.125,2624,929.2303171,19695.0,863468.9821,10321.875,1389,494.8885697,10313.5,244914.6964,2759.125,258,94.87200023,2762.5,9000.696429
not_usable,moving,1635.75,2455,1024.045026,2014.0,1048668.214,6645.125,10012,4170.868167,8172.0,17396141.27,3101.75,4647,1936.226356,3800.5,3748972.5,9312.125,13986,5844.176917,11489.0,34154403.84,11474.125,21099,9749.476637,15582.0,95052294.7,13122.125,24212,11183.35268,17792.5,125067377.3,11969.25,22029,10177.05444,16222.5,103572437.1,6254.5,11534,5327.663626,8466.0,28383999.71,1727.625,3027,1421.485635,2480.0,2020621.411
not_usable,moving,314.75,728,359.6477443,148.0,129346.5,1020.625,2364,1168.624214,501.5,1365682.554,406.625,898,443.7614988,209.5,196924.2679,1247.75,2917,1441.724141,586.0,2078568.5,2219.5,4475,2323.914923,2015.0,5400580.571,2409.5,4916,2554.493744,2187.0,6525438.286,2136.5,4288,2235.521735,1966.5,4997557.429,1172.875,2364,1237.325969,1094.5,1530975.554,346.75,637,331.596463,322.5,109956.2143
not_usable,moving,1689.375,2916,1442.990935,2192.5,2082222.839,6947.375,12308,6103.85501,9085.0,37257045.98,2723.0,4682,2317.449337,3533.5,5370571.429,8148.875,14360,7117.604301,10631.0,50660290.98,12065.375,23784,12689.71579,12082.0,161028886.8,12359.5,24341,12979.04229,12383.0,168455538.9,9469.125,18402,9795.335237,9500.0,95948592.41,4751.625,8932,4723.688932,4790.5,22313237.13,1871.375,2598,1314.231436,1940.0,1727204.268
not_usable,moving,1370.0,3402,1730.65966,150.5,2995182.857,5561.375,14588,7436.729042,260.5,55304938.84,2597.0,6498,3305.578964,270.0,10926852.29,7591.375,19734,10064.4508,433.0,101293170.0,14760.0,29458,15482.74552,14454.0,239715408.9,16467.375,32688,17247.75063,16217.5,297484901.7,14928.625,29146,15465.43241,14839.5,239179599.7,7808.75,14696,7793.571412,7795.5,60739755.36,2548.125,3249,1695.154307,2563.5,2873548.125
usable,right,3587.25,159,48.56439025,3595.5,2358.5,15094.375,715,218.7163443,15132.5,47836.83929,6822.0,302,90.07457228,6836.5,8113.428571,20403.625,896,259.724545,20439.0,67456.83929,29599.75,826,280.3267226,29597.5,78583.07143,33093.875,747,266.8013908,33167.5,71182.98214,29853.875,704,270.574224,29972.5,73210.41071,15311.375,325,126.4402033,15366.5,15987.125,4187.375,90,30.65912821,4194.0,939.9821429
usable,right,3641.25,112,40.72468539,3638.0,1658.5,15310.25,482,176.5824372,15291.5,31181.35714,6885.5,200,72.43322048,6876.5,5246.571429,20570.5,599,219.3855054,20547.0,48130.0,29995.5,1111,409.1506883,30033.5,167404.2857,33721.0,1075,380.9660652,33765.0,145135.1429,30492.75,762,260.4319215,30520.5,67824.78571,15590.625,370,127.7362657,15603.0,16316.55357,4254.75,124,43.8072075,4260.0,1919.071429
not_usable,moving,3130.125,928,374.7995417,3046.5,140474.6964,13165.125,3992,1578.285456,12827.0,2490984.982,5894.375,1792,721.7737947,5704.0,520957.4107,17776.375,5132,2052.196798,17373.5,4211511.696,23628.5,16487,5504.717094,24996.0,30301910.29,26195.0,18690,6190.814071,27543.0,38326178.86,23280.75,16919,5606.604874,24277.5,31434018.21,11934.875,8579,2835.873684,12426.0,8042179.554,3413.875,1761,634.5519088,3507.5,402656.125
not_usable,moving,2964.125,1099,337.4045632,2971.0,113841.8393,12474.125,4681,1461.236603,12539.5,2135212.411,5601.0,2044,638.2552109,5627.5,407369.7143,16943.5,6436,1961.455873,16984.5,3847309.143,20451.25,15405,5851.644744,22586.0,34241746.21,22759.75,16779,6461.111177,25348.0,41745957.64,20270.875,14765,5756.981288,22785.0,33142833.55,10419.875,7376,2874.275632,11655.0,8261460.411,2987.75,1979,774.2715932,3381.5,599496.5
not_usable,moving,2763.125,2181,891.3337418,3296.0,794475.8393,11641.25,9570,3861.63891,13981.5,14912255.07,5218.375,4162,1686.90697,6227.0,2845655.125,15716.875,12491,5093.688572,18763.5,25945663.27,24900.375,14746,5445.866347,27618.5,29657460.27,27802.75,16077,5947.651439,30939.5,35374557.64,24918.875,14166,5232.667919,27731.0,27380813.55,12739.0,7107,2626.091338,14132.0,6896355.714,3490.125,1986,725.7444331,3859.0,526704.9821
not_usable,moving,2955.375,803,306.8466055,2944.5,94154.83929,12526.75,3481,1316.833838,12439.0,1734051.357,5566.25,1496,576.3582095,5544.0,332188.7857,16725.75,4511,1721.541896,16691.0,2963706.5,24011.125,7608,2924.43413,22497.5,8552314.982,26793.75,8382,3230.238768,25143.5,10434442.5,23956.5,7487,2858.365117,22544.5,8170251.143,12243.75,3754,1430.289157,11560.0,2045727.071,3317.5,1215,457.620554,3081.0,209416.5714
not_usable,inclined,2238.0,515,166.5738789,2186.5,27746.85714,9465.125,2211,713.8820306,9245.0,509627.5536,4214.25,961,310.2385027,4117.5,96247.92857,12680.875,2914,940.4466169,12391.0,884439.8393,18164.875,3393,1051.433503,17940.5,1105512.411,20300.5,3712,1148.407096,20051.5,1318838.857,18146.625,3293,1016.567043,17922.0,1033408.554,9334.125,1667,514.2376987,9221.5,264440.4107,2421.5,459,142.5522461,2391.5,20321.14286
not_usable,inclined,1929.25,136,47.45448948,1921.0,2251.928571,8138.375,583,202.832047,8106.0,41140.83929,3634.625,256,88.60173733,3619.5,7850.267857,10907.625,798,275.9984149,10863.0,76175.125,15973.5,1087,362.2453786,15954.0,131221.7143,17905.0,1176,383.8999126,17881.0,147379.1429,16026.125,1023,327.1908301,16001.5,107053.8393,8258.0,517,165.8389925,8245.0,27502.57143,2129.5,130,42.02380278,2124.5,1766.0
not_usable,inclined,1855.25,40,14.02803316,1858.0,196.7857143,7834.125,171,59.69311398,7838.0,3563.267857,3493.5,76,26.60289995,3499.0,707.7142857,10459.375,230,80.84542129,10478.5,6535.982143,15403.5,332,105.9271987,15415.0,11220.57143,17266.75,346,108.8875567,17276.0,11856.5,15442.375,333,97.44586409,15434.0,9495.696429,7960.625,167,48.77334606,7957.0,2378.839286,2060.375,37,11.74658005,2062.0,137.9821429
not_usable,moving,2590.375,1431,746.7785936,2601.5,557678.2679,10877.125,5902,3079.481377,10922.5,9483205.554,4432.125,1806,934.1135504,4450.5,872568.125,13313.125,5479,2828.962982,13374.5,8003031.554,19373.0,21982,7993.743446,20943.5,63899934.29,20319.875,22362,7871.668319,22112.5,61963162.13,16274.625,16773,5687.311766,17916.5,32345515.13,8165.375,8050,2721.467248,8994.5,7406383.982,2578.25,2335,881.2200552,2726.5,776548.7857
usable,right,3600.5,311,90.71462317,3592.0,8229.142857,16003.75,1182,345.8528795,15944.5,119614.2143,6878.375,501,152.3491643,6876.5,23210.26786,20225.5,1529,449.9860315,20146.0,202487.4286,28621.25,1787,622.1678115,28387.0,387092.7857,30668.625,1177,425.5010282,30555.0,181051.125,27012.75,505,186.0812035,26961.0,34626.21429,13756.75,225,91.27157279,13732.0,8330.5,4006.75,104,36.95073941,4004.5,1365.357143
usable,right,3650.0,52,14.7938211,3651.0,218.8571429,16196.75,244,69.54084103,16196.0,4835.928571,6976.875,103,29.79183733,6974.5,887.5535714,20429.25,279,80.66464972,20431.5,6506.785714,28700.0,333,107.4629504,28685.5,11548.28571,30792.625,349,121.6352128,30763.0,14795.125,27206.5,308,118.2720834,27161.5,13988.28571,13870.875,152,58.74992401,13849.0,3451.553571,4030.375,45,16.16820071,4025.5,261.4107143
usable,right,3679.0,19,5.656854249,3678.5,32.0,16334.25,71,24.65620756,16335.0,607.9285714,7050.125,47,14.79804524,7046.0,218.9821429,20560.875,75,29.43485543,20567.0,866.4107143,28801.875,128,50.12965333,28798.5,2512.982143,31005.625,132,51.5805542,30978.5,2660.553571,27524.375,198,69.25096699,27548.0,4795.696429,14042.75,120,42.27376762,14056.0,1787.071429,4070.25,24,8.379396501,4072.0,70.21428571
usable,right,3695.25,21,7.478540729,3694.0,55.92857143,16399.0,102,37.05208689,16395.5,1372.857143,7108.875,50,18.129987,7110.5,328.6964286,20655.0,116,44.19437585,20655.5,1953.142857,28869.75,157,58.2991056,28865.5,3398.785714,31086.375,156,51.18017892,31081.5,2619.410714,27657.5,116,40.60260372,27666.0,1648.571429,14132.25,58,20.91308545,14139.0,437.3571429,4085.625,16,5.180664602,4085.5,26.83928571
not_usable,moving,3550.375,1295,445.8782465,3697.5,198807.4107,15716.125,5930,2038.045944,16383.5,4153631.268,6805.375,2506,867.7425453,7096.5,752977.125,19813.5,6989,2413.30982,20616.5,5824064.286,27871.25,8691,2949.282225,28821.5,8698265.643,30102.25,9283,3187.726272,31168.5,10161598.79,26822.875,8295,2887.754661,27810.0,8339126.982,13692.625,4228,1473.408191,14197.0,2170931.696,4009.5,796,271.3432197,4099.0,73627.14286
not_usable,inclined,2589.625,72,22.63964601,2584.0,512.5535714,11321.625,308,98.28956855,11289.0,9660.839286,4923.25,129,40.43954924,4911.5,1635.357143,14593.625,398,125.3326289,14566.5,15708.26786,20391.625,410,124.9204747,20390.0,15605.125,21999.25,440,134.6007323,21996.5,18117.35714,19454.125,404,124.7516819,19447.0,15562.98214,9936.25,209,64.40885032,9932.0,4148.5,3309.75,56,17.58042743,3308.5,309.0714286
not_usable,inclined,2584.125,71,25.34018548,2583.5,642.125,11305.625,307,110.0323816,11303.5,12107.125,4918.25,139,50.29555504,4918.0,2529.642857,14550.875,380,138.7530566,14550.5,19252.41071,20447.25,744,266.6167662,20459.0,71084.5,22054.875,822,290.6831547,22065.0,84496.69643,19514.5,771,267.8480379,19519.5,71742.57143,9969.125,400,138.7808524,9971.5,19260.125,3306.5,88,30.58944729,3308.0,935.7142857
not_usable,inclined,2687.5,55,18.70828693,2685.0,350.0,11764.375,241,82.78015204,11754.0,6852.553571,5119.375,102,35.37528395,5115.5,1251.410714,15106.125,287,97.17794797,15096.0,9443.553571,21172.375,349,110.2671269,21206.0,12158.83929,22855.875,388,124.0972401,22889.0,15400.125,20248.125,347,114.1746,20281.5,13035.83929,10345.875,177,58.74749235,10363.5,3451.267857,3392.875,41,13.21727765,3397.0,174.6964286
not_usable,inclined,2697.0,129,43.21044847,2694.5,1867.142857,11803.125,558,186.5126863,11795.5,34786.98214,5136.0,243,81.09430137,5129.0,6576.285714,15134.125,683,227.6177482,15120.5,51809.83929,21206.125,911,376.6034055,21350.0,141830.125,22867.75,963,401.211647,23010.5,160970.7857,20247.75,874,358.5541402,20360.0,128561.0714,10349.875,450,184.5197918,10407.0,34047.55357,3393.75,95,38.83941297,3407.5,1508.5
not_usable,inclined,2722.25,27,8.531454406,2722.0,72.78571429,11910.75,107,34.62348501,11909.5,1198.785714,5190.25,58,17.87056638,5190.0,319.3571429,15249.625,187,56.72977928,15250.5,3218.267857,21298.875,201,77.71640294,21322.5,6039.839286,23039.125,233,78.97456643,23062.5,6236.982143,20481.625,216,68.52932115,20497.0,4696.267857,10470.875,109,34.8196886,10479.5,1212.410714,3408.625,23,8.034523721,3410.0,64.55357143
not_usable,moving,2698.25,851,277.5627342,2718.5,77041.07143,11790.75,3854,1237.097265,11901.0,1530409.643,5128.25,1646,516.700452,5171.0,266979.3571,15166.625,4833,1516.82817,15194.5,2300767.696,20171.125,12773,4342.346187,21360.5,18855970.41,21615.25,13682,4613.641907,23059.5,21285691.64,18959.5,11809,3972.75784,20468.5,15782804.86,9701.25,5951,1992.473248,10466.0,3969949.643,3004.875,1214,482.9662625,3228.0,233256.4107
not_usable,moving,2144.625,836,311.2761463,2086.0,96892.83929,9380.375,3619,1346.138598,9149.5,1812089.125,4088.375,1522,591.9213117,3940.5,350370.8393,12028.0,4727,1760.397195,11664.0,3098998.286,15225.625,8399,2730.612696,14305.0,7456245.696,16319.625,9298,2942.544037,15439.0,8658565.411,14374.75,7891,2500.36613,13667.0,6251830.786,7438.375,4019,1269.001175,7104.0,1610363.982,2359.375,948,287.2688823,2302.0,82523.41071
not_usable,moving,2398.625,1452,546.7232095,2619.5,298906.2679,10548.125,6371,2408.595111,11484.0,5801330.411,4555.5,2711,1025.51353,4937.5,1051678.0,13472.0,8125,3050.975301,14657.5,9308450.286,19674.875,9796,3359.850696,19953.5,11288596.7,21135.0,10825,3653.025322,21331.0,13344594.0,18351.625,9723,3248.833019,18666.5,10554915.98,9376.25,4918,1646.41062,9567.0,2710667.929,2735.5,1796,567.803789,2845.5,322401.1429
not_usable,moving,2093.25,2939,1070.19621,2154.0,1145319.929,8655.0,13150,5296.706982,9448.5,28055104.86,3750.75,5484,2148.82305,4039.5,4617440.5,11230.375,16587,6441.945823,12076.5,41498665.98,14110.375,17084,5923.32134,13121.0,35085735.7,16607.875,13364,4637.581588,14054.5,21507162.98,14557.375,10755,3679.886603,12734.5,13541565.41,7324.375,5479,1917.322086,6223.0,3676123.982,2161.875,1850,691.2701431,1758.5,477854.4107
not_usable,moving,977.0,843,410.684794,1274.0,168662.0,2509.625,2761,1332.810022,3468.0,1776382.554,1444.0,827,395.2427825,1729.0,156216.8571,3805.25,4232,2027.747642,5262.0,4111760.5,6149.5,7539,3809.414916,8908.5,14511642.0,9308.0,12475,6400.846551,13945.0,40970836.57,8686.5,11361,5704.879791,12817.5,32545653.43,4758.375,4102,2055.949759,6247.0,4226929.411,1734.125,1576,425.5468541,1708.0,181090.125
usable,right,3742.75,403,130.7186182,3779.5,17087.35714,16570.375,1831,594.0706878,16740.5,352919.9821,7274.5,753,245.0405214,7347.5,60044.85714,21019.75,2113,688.0722034,21218.5,473443.3571,30112.75,741,266.7988809,30070.0,71181.64286,32479.5,466,163.260528,32427.5,26654.0,28870.5,195,67.47274582,28842.0,4552.571429,14806.25,117,40.44661384,14790.5,1635.928571,4273.375,56,19.16050626,4267.0,367.125
usable,right,3891.5,97,34.32616661,3902.0,1178.285714,17269.75,496,176.4059847,17311.5,31119.07143,7571.375,222,79.25895623,7583.0,6281.982143,21815.875,568,201.1335289,21849.5,40454.69643,30994.375,609,215.7597457,31030.5,46552.26786,33241.625,658,232.1138498,33260.0,53876.83929,29408.75,582,206.4722396,29418.5,42630.78571,15098.0,305,108.3196328,15106.5,11733.14286,4365.5,84,29.5489908,4367.5,873.1428571
usable,right,3911.5,38,15.13746535,3917.0,229.1428571,17351.375,159,62.01598296,17368.5,3845.982143,7620.5,58,21.18624891,7624.5,448.8571429,21932.125,166,65.10966024,21951.0,4239.267857,31063.5,352,113.1875813,31099.0,12811.42857,33312.75,308,97.55694308,33335.5,9517.357143,29498.0,223,69.16026935,29509.0,4783.142857,15153.625,114,35.19714883,15159.0,1238.839286,4377.625,40,12.63710523,4380.5,159.6964286
usable,right,3928.5,25,8.94427191,3929.0,80.0,17432.25,101,35.1598391,17433.0,1236.214286,7653.5,42,15.28771682,7653.0,233.7142857,21997.625,116,37.89812472,21997.0,1436.267857,31149.375,192,54.03421535,31138.5,2919.696429,33412.625,203,66.28711898,33395.5,4393.982143,29570.875,204,66.8076931,29556.5,4463.267857,15195.125,102,33.40845701,15186.5,1116.125,4389.375,26,8.501050355,4387.5,72.26785714
not_usable,inclined,2065.625,600,191.8131066,2026.5,36792.26786,8910.875,2689,859.6475087,8735.0,738993.8393,3938.75,1151,367.2639183,3863.5,134882.7857,11589.625,3386,1078.04094,11375.0,1162172.268,15592.25,2794,944.4800157,15783.0,892042.5,16799.25,3102,1050.737394,17007.5,1104049.071,15081.375,2810,949.7378492,15256.0,902001.9821,7659.125,1403,474.9578741,7747.0,225584.9821,2831.375,296,101.3648819,2851.5,10274.83929
not_usable,inclined,2205.125,189,84.75753232,2217.5,7183.839286,9514.875,839,376.2660296,9570.5,141576.125,4190.875,349,157.0863616,4213.5,24676.125,12365.125,1055,473.2146712,12434.0,223932.125,17454.375,1447,587.9445886,17618.0,345678.8393,18847.0,1575,643.6363214,19018.0,414267.7143,16891.5,1344,550.6238021,17025.0,303186.5714,8576.75,692,283.9983652,8643.5,80655.07143,3023.75,145,59.16019415,3039.0,3499.928571
not_usable,inclined,2211.875,100,33.16382496,2222.5,1099.839286,9553.75,443,146.7843413,9600.5,21545.64286,4205.375,184,60.80163884,4225.0,3696.839286,12406.375,560,185.2727237,12469.5,34325.98214,17449.125,626,209.8233526,17523.5,44025.83929,18852.0,666,225.5070477,18944.0,50853.42857,16898.0,568,194.9007073,16981.0,37986.28571,8581.0,282,96.72051046,8623.0,9354.857143,3014.625,72,24.11838362,3024.0,581.6964286
not_usable,moving,2420.125,799,327.439171,2233.0,107216.4107,10504.75,3639,1504.235425,9643.0,2262724.214,4624.5,1611,665.1276999,4243.0,442394.8571,13615.75,4768,1931.158331,12517.0,3729372.5,17530.0,5854,1700.419024,17478.0,2891424.857,18885.625,6134,1774.221675,18883.0,3147862.554,16826.875,5270,1512.59554,16930.5,2287945.268,8559.5,2616,748.2572132,8600.0,559888.8571,2967.125,591,191.3593758,3018.0,36618.41071
not_usable,moving,2333.75,1165,350.4722324,2282.5,122830.7857,10104.25,5211,1584.858331,9814.5,2511775.929,4451.75,2296,697.3139793,4298.0,486246.7857,13074.125,6801,2058.071597,12712.0,4235658.696,16032.75,16211,4700.252964,15557.5,22092377.93,17393.875,17674,5140.444462,16928.0,26424169.27,15459.125,15559,4548.37938,15170.5,20687754.98,8037.25,7685,2271.548103,7896.5,5159930.786,2539.625,1908,565.2675568,2453.5,319527.4107
not_usable,moving,1800.25,1410,547.4963144,1654.5,299752.2143,7757.375,6366,2422.589048,7130.5,5868937.696,3436.75,2583,1004.208821,3140.5,1008435.357,10010.25,7992,3082.953813,9191.0,9504604.214,16789.375,11270,4111.477487,17670.0,16904247.13,18086.875,12169,4380.280925,19112.0,19186860.98,15978.75,10819,3837.010285,16841.0,14722647.93,8249.625,5484,1928.212713,8669.5,3718004.268,2480.75,1693,562.1905498,2651.0,316058.2143
not_usable,moving,2308.625,1896,529.5002867,2326.5,280370.5536,10059.375,8325,2337.013597,10136.5,5461632.554,4385.5,3474,977.6460066,4433.5,955791.7143,12862.75,10514,2942.911423,12917.0,8660727.643,17532.875,10520,3357.142426,16709.0,11270405.27,18908.875,11285,3568.243603,18215.5,12732362.41,16632.375,9999,3147.153723,16158.0,9904576.554,8555.875,5064,1590.21449,8334.5,2528782.125,2662.5,1135,373.1613975,2668.5,139249.4286
not_usable,moving,2536.5,1851,563.4191538,2662.0,317441.1429,11015.125,8170,2459.75222,11400.5,6050380.982,4784.0,3491,1047.704838,4980.5,1097685.429,14079.5,10335,3124.185197,14640.0,9760533.143,19619.5,12487,3837.42946,20948.5,14725864.86,21024.0,13197,4092.243604,22661.5,16746457.71,18256.5,11100,3487.871844,19836.0,12165250.0,9385.5,5611,1762.408579,10204.0,3106084.0,2849.75,1649,484.7664386,2986.0,234998.5
usable,right,3715.875,150,55.68646283,3729.0,3100.982143,16561.75,691,257.6834991,16623.5,66400.78571,7291.625,299,110.4768075,7316.5,12205.125,20784.625,870,323.8151755,20856.0,104856.2679,29327.25,1617,542.3680221,29451.5,294163.0714,31863.125,1314,436.5090205,31963.0,190540.125,28355.625,882,287.9325008,28439.5,82905.125,14498.375,464,151.4755402,14540.5,22944.83929,4073.0,159,52.73654195,4085.5,2781.142857
