status,placement,415_mean,415_ptp,415_std,415_median,415_var,445_mean,445_ptp,445_std,445_median,445_var,480_mean,480_ptp,480_std,480_median,480_var,515_mean,515_ptp,515_std,515_median,515_var,555_mean,555_ptp,555_std,555_median,555_var,590_mean,590_ptp,590_std,590_median,590_var,630_mean,630_ptp,630_std,630_median,630_var,680_mean,680_ptp,680_std,680_median,680_var,910_mean,910_ptp,910_std,910_median,910_var
not_usable,moving,1040.625,108,44.94421145,1020.5,2019.982143,4219.25,426,176.9267403,4140.0,31303.07143,1927.5,188,78.64931205,1892.0,6185.714286,5645.25,553,231.6214584,5549.5,53648.5,8151.625,731,299.9823507,8014.0,89989.41071,9933.875,893,367.553859,9770.0,135095.8393,9825.25,1001,394.4373026,9657.0,155580.7857,5239.25,518,202.4752189,5154.5,40996.21429,1757.0,95,40.60260372,1738.0,1648.571429
not_usable,moving,736.375,305,92.86232128,708.0,8623.410714,2893.5,1358,412.9994811,2769.0,170568.5714,1346.875,595,180.1946864,1293.5,32470.125,3890.5,1846,567.8581312,3715.5,322462.8571,5583.5,1082,323.2389651,5527.0,104483.4286,6766.875,1243,364.8754925,6738.0,133134.125,6664.0,1181,339.2184294,6665.0,115069.1429,3588.875,640,183.9087021,3594.0,33822.41071,1289.125,202,59.09662185,1296.0,3492.410714
not_usable,inclined,717.875,67,21.37045691,717.5,456.6964286,2840.125,182,58.84953574,2836.5,3463.267857,1322.5,80,26.03843313,1318.5,678.0,3789.375,300,95.27844532,3774.0,9077.982143,5536.5,315,101.6871954,5504.0,10340.28571,6742.75,289,90.31967038,6722.5,8157.642857,6731.875,212,71.26898243,6749.5,5079.267857,3622.125,98,32.60778829,3627.0,1063.267857,1307.25,21,7.833080036,1309.0,61.35714286
not_usable,moving,658.25,139,42.94098941,662.0,1843.928571,2569.0,645,201.0678635,2600.5,40428.28571,1207.125,288,90.00069444,1224.0,8100.125,3417.0,855,265.119919,3457.5,70288.57143,4969.0,873,310.2418411,5041.5,96250.0,6077.375,1102,400.6305521,6182.5,160504.8393,6086.5,1139,433.9756412,6202.0,188334.8571,3278.75,616,237.3212109,3344.0,56321.35714,1210.375,191,71.26397106,1233.5,5078.553571
not_usable,moving,490.75,441,161.7950644,564.5,26177.64286,1852.375,1672,613.9846293,2130.0,376977.125,877.125,786,290.9302506,1012.5,84640.41071,2423.25,2296,842.9563198,2802.5,710575.3571,3244.125,4257,1570.657409,4059.5,2466964.696,3933.375,5233,1949.885413,4966.0,3802053.125,3962.0,5267,1970.236099,5020.0,3881830.286,2148.75,2825,1050.969314,2714.0,1104536.5,821.5,1007,368.7914626,1019.5,136007.1429
not_usable,moving,301.375,721,336.8946158,148.0,113497.9821,1221.125,2989,1393.078958,575.5,1940668.982,570.375,1348,629.5106802,279.0,396283.6964,1591.625,3904,1826.275831,743.5,3335283.411,2657.5,5757,2770.364133,2422.5,7674917.429,3209.125,6989,3380.999659,2947.5,11431158.7,3220.5,6877,3365.1073,2984.0,11323947.14,1722.25,3671,1805.824525,1605.5,3261002.214,688.375,1381,691.1125477,644.5,477636.5536
not_usable,moving,820.75,182,66.58775091,825.0,4433.928571,3364.125,727,266.7596229,3383.5,71160.69643,1533.0,322,118.1645342,1541.5,13962.85714,4452.625,1023,375.7095905,4486.0,141157.6964,6605.375,1124,384.6794352,6725.5,147978.2679,7946.125,1391,464.4134357,8113.0,215679.8393,7815.25,1342,440.5168231,7933.5,194055.0714,4166.125,714,232.4290598,4216.5,54023.26786,1549.0,177,60.32294044,1571.5,3638.857143
not_usable,moving,801.125,97,29.66690075,807.5,880.125,3301.25,409,129.5682391,3334.5,16787.92857,1505.625,166,51.48352719,1517.0,2650.553571,4349.5,541,162.4834057,4379.5,26400.85714,6253.5,441,173.6671694,6335.0,30160.28571,7536.25,597,244.079466,7669.5,59574.78571,7462.5,763,275.0070129,7613.0,75628.85714,3984.625,411,147.1053437,4064.5,21639.98214,1495.125,110,45.4923463,1521.0,2069.553571
not_usable,inclined,761.0,29,8.701395619,762.0,75.71428571,3116.625,116,34.20500172,3118.0,1169.982143,1435.375,49,14.62812848,1437.0,213.9821429,4120.375,169,52.18083255,4126.0,2722.839286,5978.875,288,91.36025629,5949.5,8346.696429,7237.75,277,91.23869793,7217.5,8324.5,7232.25,221,68.25111197,7222.0,4658.214286,3863.5,107,33.53037003,3858.5,1124.285714,1436.375,45,14.13139868,1431.5,199.6964286
not_usable,moving,2271.625,745,224.9024789,2270.0,50581.125,9082.0,3097,923.830071,9104.5,853462.0,4115.75,1359,405.0790928,4127.5,164089.0714,11901.25,3747,1098.319853,12014.0,1206306.5,16483.0,6613,2290.007735,17219.5,5244135.429,20210.0,8105,2855.066074,21038.5,8151402.286,20245.5,8260,2963.565372,20993.5,8782719.714,10638.625,4270,1536.002784,11022.5,2359304.554,2625.375,939,356.6362443,2763.5,127189.4107
not_usable,moving,2021.25,609,205.4011754,2097.5,42189.64286,8083.5,2369,803.4865098,8405.5,645590.5714,3682.125,1063,361.7234293,3839.5,130843.8393,10775.25,3088,1050.106491,11199.5,1102723.643,15905.0,5937,1943.436279,16117.0,3776944.571,19255.5,7351,2373.893607,19498.5,5635370.857,18985.375,7295,2322.256042,19251.0,5392873.125,9998.25,3802,1210.128181,10132.5,1464410.214,2589.375,866,266.6115084,2643.0,71081.69643
not_usable,moving,2364.75,768,225.6582435,2339.5,50921.64286,9432.5,3187,937.3514358,9325.0,878627.7143,4274.25,1433,419.3034189,4231.5,175815.3571,12537.0,4259,1253.744221,12379.0,1571874.571,18021.5,6855,2140.291102,17827.0,4580846.0,21745.75,8429,2577.190594,21456.5,6641911.357,21451.875,8458,2529.812101,21178.0,6399949.268,11268.75,4446,1326.262714,11142.5,1758972.786,2806.25,724,217.094943,2813.0,47130.21429
not_usable,moving,2100.25,1864,593.0699188,2295.5,351731.9286,8396.5,7528,2394.917893,9172.0,5735631.714,3810.625,3345,1066.683771,4144.5,1137814.268,11169.0,9662,3102.889345,12179.5,9627922.286,17846.125,4186,1509.004917,18352.0,2277095.839,21341.375,5139,1825.002539,21877.5,3330634.268,20865.875,5264,1852.024717,21360.0,3429995.554,10983.25,2782,974.8712369,11240.5,950373.9286,2777.375,618,235.3167698,2885.0,55373.98214
not_usable,moving,1333.625,2497,1111.791853,1967.5,1236081.125,5282.5,9971,4419.312778,7805.0,19530325.43,2416.125,4505,2004.644923,3566.0,4018601.268,7084.875,13306,5926.486587,10494.5,35123243.27,8326.125,20673,9233.377813,5554.0,85255265.84,9951.75,24704,11072.30045,6607.5,122595837.4,9710.75,23860,10766.78688,6459.0,115923699.6,5104.25,12585,5665.439883,3415.0,32097209.07,1318.875,2995,1408.810079,963.5,1984745.839
not_usable,moving,7.375,3,1.060660172,7.0,1.125,13.875,15,5.303300859,12.0,28.125,25.0,8,2.828427125,24.0,8.0,12.875,15,5.303300859,11.0,28.125,50.5,12,4.242640687,49.0,18.0,26.75,14,4.949747468,25.0,24.5,51.0,8,2.828427125,50.0,8.0,17.625,5,1.767766953,17.0,3.125,36.5,4,1.414213562,36.0,2.0
not_usable,moving,528.625,370,103.5221681,545.0,10716.83929,1691.125,1097,301.8947014,1730.5,91140.41071,693.0,433,121.4119316,713.0,14740.85714,2107.5,1404,388.7290647,2162.5,151110.2857,3663.125,1212,423.8589514,3517.0,179656.4107,4186.625,1167,408.2925903,4045.5,166702.8393,3752.125,933,327.2550065,3638.0,107095.8393,2154.375,430,150.1779302,2102.5,22553.41071,578.375,150,51.22760835,562.0,2624.267857
not_usable,moving,634.25,81,29.58643512,650.5,875.3571429,1997.875,244,89.70178769,2047.0,8046.410714,802.5,82,30.34092004,819.5,920.5714286,2482.875,292,107.5392785,2542.5,11564.69643,3985.0,222,101.233817,4038.5,10248.28571,4485.875,204,93.43666686,4535.5,8730.410714,3937.625,143,65.8156245,3972.5,4331.696429,2227.625,60,27.23934916,2242.0,741.9821429,621.25,27,12.49857135,628.0,156.2142857
usable,right,2897.625,53,15.95473508,2902.5,254.5535714,11930.875,214,66.84830909,11954.0,4468.696429,5273.375,85,26.56494737,5280.0,705.6964286,15338.75,241,83.30966331,15352.5,6940.5,21580.125,498,168.1117294,21554.0,28261.55357,26522.25,484,161.3777733,26468.0,26042.78571,26901.25,583,180.8130447,26872.5,32693.35714,14092.5,275,85.79876789,14076.5,7361.428571,3689.75,79,23.47491062,3686.0,551.0714286
usable,right,2890.625,54,17.48417652,2886.5,305.6964286,11908.125,229,75.59939059,11889.0,5715.267857,5265.625,102,32.23546184,5262.5,1039.125,15280.125,374,120.9267045,15252.5,14623.26786,21601.125,788,260.980808,21601.0,68110.98214,26466.25,895,266.7351549,26488.0,71147.64286,26808.125,667,213.7631784,26814.5,45694.69643,14068.875,314,99.3197398,14075.5,9864.410714,3679.625,109,32.03987471,3676.0,1026.553571
usable,right,2896.0,87,30.27964899,2890.0,916.8571429,11938.125,363,125.7201399,11920.0,15805.55357,5279.125,153,52.03690311,5266.0,2707.839286,15306.5,523,174.0623862,15284.0,30297.71429,21671.375,551,207.9202715,21640.0,43230.83929,26469.625,465,177.5941903,26425.5,31539.69643,26775.25,583,188.0332417,26783.5,35356.5,14056.25,276,93.29331625,14052.5,8703.642857,3684.625,60,22.76549708,3677.0,518.2678571
usable,right,2947.0,56,18.06338048,2954.5,326.2857143,12146.625,246,78.41089119,12179.5,6148.267857,5374.125,96,31.8273804,5382.5,1012.982143,15584.875,359,117.4885253,15622.0,13803.55357,22065.875,440,151.5674649,22089.0,22972.69643,26856.375,408,135.6265224,26860.0,18394.55357,27072.125,346,133.3185632,27090.5,17773.83929,14198.0,166,63.8167018,14212.0,4072.571429,3725.375,65,20.04949233,3726.5,401.9821429
not_usable,moving,2080.375,1337,534.7153949,1878.0,285920.5536,8514.75,5567,2239.6726,7645.0,5016133.357,3769.0,2476,995.7262963,3381.0,991470.8571,11069.0,7013,2799.210603,10017.5,7835580.0,15739.5,8899,3609.782344,14311.0,13030528.57,18995.375,11060,4453.006013,17191.0,19829262.55,19045.25,11265,4506.436405,17201.5,20307969.07,9968.125,5933,2377.328839,8993.5,5651692.411,2932.625,1117,449.0513612,2761.0,201647.125
not_usable,inclined,1906.625,119,40.59886522,1909.5,1648.267857,7759.125,480,167.2845629,7780.0,27984.125,3434.25,208,72.84376628,3445.0,5306.214286,10140.0,646,218.6353781,10140.0,47801.42857,14404.125,972,308.9361642,14358.0,95441.55357,17368.625,1124,358.6036162,17370.0,128596.5536,17415.0,1116,361.7718302,17459.0,130878.8571,9104.875,574,186.6390233,9127.0,34834.125,2775.875,138,44.43112648,2777.0,1974.125
not_usable,inclined,1646.166667,452,200.2172986,1702.0,40086.96667,6695.166667,1845,816.3120523,6919.0,666365.3667,2971.666667,804,355.7587197,3069.5,126564.2667,8765.833333,2389,1055.700605,9048.5,1114503.767,12381.5,3711,1530.89108,12509.5,2343627.5,14924.5,4552,1865.540538,15122.5,3480241.5,14937.16667,4680,1904.604465,15211.5,3627518.167,7826.166667,2434,988.5936307,7972.5,977317.3667,2455.166667,614,248.9774421,2480.5,61989.76667
not_usable,inclined,1496.875,102,31.58407148,1495.0,997.5535714,6105.125,408,128.9146312,6088.0,16618.98214,2706.0,177,54.76182195,2699.5,2998.857143,8010.375,568,172.8177715,8010.5,29865.98214,11371.5,680,263.2158267,11351.0,69282.57143,13730.625,760,286.192711,13692.5,81906.26786,13731.875,700,247.8256516,13682.0,61417.55357,7202.25,363,127.9706998,7178.5,16376.5,2336.875,99,34.87298381,2331.5,1216.125
not_usable,inclined,2175.0,1470,610.1397966,2403.5,372270.5714,8905.375,6103,2516.953768,9816.5,6335056.268,3955.375,2678,1118.015837,4383.5,1249959.411,11723.375,8246,3378.169705,12934.0,11412030.55,13734.375,7619,2947.158192,12586.0,8685741.411,16689.25,9001,3563.209859,15345.0,12696464.5,16658.625,8378,3397.597594,15417.0,11543669.41,8809.5,4439,1800.243555,8262.5,3240876.857,2437.375,898,298.1154798,2331.5,88872.83929
not_usable,moving,2344.333333,1084,414.0235098,2350.0,171415.4667,9595.166667,4592,1742.95283,9552.0,3037884.567,4264.666667,2003,761.1913469,4254.0,579412.2667,12451.0,6219,2357.200882,12435.0,5556396.0,16368.0,6619,2131.818754,16206.0,4544651.2,20157.16667,7968,2554.967586,19918.0,6527859.367,20329.16667,7696,2456.06632,20105.5,6032261.767,10733.33333,3848,1226.797076,10655.5,1505031.067,2745.833333,1115,356.0536008,2744.5,126774.1667
not_usable,moving,2556.375,1060,357.7009675,2608.5,127949.9821,10502.75,4383,1486.760404,10734.0,2210456.5,4673.125,1885,638.5638882,4784.5,407763.8393,13747.375,5851,1938.910293,14062.5,3759373.125,16810.0,9559,3163.484968,16238.5,10007637.14,20177.875,11630,3763.833625,19298.0,14166443.55,19715.25,11258,3597.201561,18628.0,12939859.07,10447.625,5964,1911.202982,9858.5,3652696.839,2771.25,1542,500.356373,2656.0,250356.5
not_usable,moving,2358.5,1186,401.5423835,2258.5,161236.2857,9668.875,4894,1678.388635,9284.0,2816988.411,4342.375,2132,742.2596653,4148.0,550949.4107,12770.25,6380,2210.665559,12172.0,4887042.214,18434.875,8224,3066.502961,18302.0,9403440.411,21890.875,9921,3536.144973,21734.0,12504321.27,21215.875,10087,3419.722229,21038.5,11694500.13,11206.0,5169,1762.66908,11143.5,3107002.286,3009.625,1417,483.042127,2956.0,233329.6964
usable,right,2791.0,87,32.62339213,2787.5,1064.285714,11429.0,345,127.3083995,11418.5,16207.42857,5087.5,141,51.89274653,5082.0,2692.857143,14614.0,429,148.1717151,14607.5,21954.85714,20638.375,755,235.5491684,20608.0,55483.41071,25047.5,1022,331.8321435,24995.0,110112.5714,25108.375,1026,346.2826828,25026.0,119911.6964,13210.125,508,171.5887421,13166.0,29442.69643,3464.5,79,24.84236014,3457.0,617.1428571
usable,right,2743.75,53,18.75214273,2748.5,351.6428571,11236.125,223,76.79181039,11252.5,5896.982143,5016.125,92,31.29325578,5020.5,979.2678571,14393.25,273,95.04998685,14404.0,9034.5,20317.625,478,179.3240781,20348.0,32157.125,24617.5,552,208.7951833,24679.5,43595.42857,24670.75,541,207.4627333,24770.0,43040.78571,12989.25,281,107.7400973,13043.0,11607.92857,3437.75,52,19.67413095,3443.0,387.0714286
usable,right,2642.75,114,37.12046028,2636.0,1377.928571,10827.625,456,149.234176,10802.0,22270.83929,4843.625,197,64.13364951,4832.5,4113.125,13879.875,604,195.8661624,13843.0,38363.55357,19572.875,988,328.7484655,19451.0,108075.5536,23714.375,1121,376.3330355,23561.5,141626.5536,23792.625,1001,334.9191534,23640.0,112170.8393,12543.625,507,169.3305622,12468.5,28672.83929,3341.5,126,40.95642283,3325.5,1677.428571
usable,right,2591.875,111,49.21508915,2575.0,2422.125,10621.375,456,201.8457243,10554.5,40741.69643,4756.75,199,88.26219058,4729.5,7790.214286,13607.0,584,257.9490537,13544.5,66537.71429,19139.25,1131,378.826666,19051.5,143509.6429,23226.625,1265,437.6998115,23122.5,191581.125,23326.875,1199,422.6614442,23228.0,178642.6964,12300.125,637,222.3128025,12250.5,49422.98214,3289.75,137,47.13733734,3276.5,2221.928571
not_usable,moving,1788.375,888,294.0310661,1682.0,86454.26786,7324.25,3649,1206.385599,6891.5,1455366.214,3282.75,1638,541.1162405,3088.5,292806.7857,9452.5,4603,1519.569112,8906.5,2309090.286,13117.5,6362,2074.035404,12548.0,4301622.857,15953.5,7667,2493.276788,15274.0,6216429.143,16005.875,7761,2518.074289,15321.0,6340698.125,8452.25,4073,1325.046387,8089.5,1755747.929,2557.625,793,253.2107747,2496.5,64115.69643
not_usable,inclined,1676.375,41,12.9718101,1675.0,168.2678571,6861.0,162,51.55856587,6858.5,2658.285714,3071.125,77,23.98474217,3070.0,575.2678571,8863.75,217,68.26366948,8857.0,4659.928571,12554.25,259,89.53171824,12553.5,8015.928571,15325.25,309,111.7123219,15337.0,12479.64286,15388.625,315,114.5499735,15401.0,13121.69643,8126.5,166,61.72751181,8129.5,3810.285714,2513.0,40,16.758793,2514.5,280.8571429
not_usable,inclined,1669.875,126,43.99167941,1686.0,1935.267857,6834.25,497,174.7976381,6906.5,30554.21429,3058.625,229,79.91770321,3089.5,6386.839286,8832.25,632,223.9947385,8929.5,50173.64286,12380.375,744,299.7303252,12429.0,89838.26786,15100.875,964,386.1318936,15141.5,149097.8393,15140.75,1055,420.7499257,15176.0,177030.5,8005.25,540,215.5761384,8026.0,46473.07143,2493.875,123,47.4354825,2501.0,2250.125
not_usable,inclined,1792.125,834,285.5092881,1697.0,81515.55357,7347.25,3452,1182.501555,6951.5,1398309.929,3285.0,1534,526.1607576,3108.5,276845.1429,9485.5,4535,1561.385008,8960.5,2437923.143,13580.625,3977,1740.314006,12692.0,3028692.839,16542.875,4756,2045.58601,15511.5,4184422.125,16575.625,4686,1996.659134,15574.5,3986647.696,8762.75,2481,1044.091916,8240.5,1090127.929,2622.5,358,146.9625803,2554.0,21598.0
not_usable,moving,2358.125,1069,387.3785293,2409.5,150062.125,9608.625,4405,1595.960341,9773.5,2547089.411,4306.25,1944,706.3394065,4389.0,498915.3571,12575.375,5971,2162.622808,12838.0,4676937.411,15582.0,8378,2561.87186,16113.5,6563187.429,19016.375,9081,2912.08413,19685.5,8480233.982,19032.375,8423,2687.760615,19796.0,7224057.125,10054.375,4363,1377.509548,10471.5,1897532.554,2680.125,1163,375.3582812,2782.5,140893.8393
not_usable,moving,2081.0,843,294.4107917,2098.5,86677.71429,8499.375,3411,1211.279835,8600.5,1467198.839,3791.875,1494,530.8285808,3834.0,281778.9821,10881.875,4230,1510.838881,10892.5,2282634.125,16218.75,5794,1757.549654,16265.5,3088980.786,19929.25,7535,2234.25403,20039.0,4991891.071,20104.25,8082,2389.180418,20160.5,5708183.071,10615.0,4285,1253.777378,10670.5,1571957.714,2750.875,892,310.6736632,2802.0,96518.125
not_usable,moving,2070.0,724,271.9653339,2094.0,73965.14286,8447.5,3001,1118.968402,8550.0,1252090.286,3787.625,1334,490.6913308,3842.0,240777.9821,10983.125,3856,1444.540306,11032.5,2086696.696,16459.125,8804,3153.568248,17303.5,9944992.696,19882.875,9699,3559.678775,20703.0,12671312.98,19638.375,8725,3267.886426,20230.5,10679081.7,10391.75,4452,1680.321887,10670.0,2823481.643,2748.5,1536,505.5506192,2903.0,255581.4286
usable,right,2740.0,66,23.02793335,2745.0,530.2857143,11198.875,305,103.5642485,11222.5,10725.55357,4991.875,143,49.35132796,5002.0,2435.553571,14146.125,451,161.6799639,14189.5,26140.41071,19953.625,510,196.0006833,20040.5,38416.26786,24203.125,338,134.7860076,24249.0,18167.26786,24632.75,231,72.85161043,24638.5,5307.357143,12916.5,121,37.48904602,12919.5,1405.428571,3365.25,58,20.25374745,3367.5,410.2142857
usable,right,2771.75,83,26.56393904,2775.5,705.6428571,11344.25,343,110.6200059,11361.5,12236.78571,5068.125,151,47.98641921,5074.5,2302.696429,14371.625,415,133.4165737,14388.0,17799.98214,20225.75,502,198.6243763,20301.0,39451.64286,24394.375,637,234.4805429,24486.0,54981.125,24701.625,693,248.0218524,24813.5,61514.83929,12958.125,350,126.085501,13014.5,15897.55357,3399.625,105,37.02484687,3416.0,1370.839286
usable,right,2773.5,69,24.18972627,2774.0,585.1428571,11343.25,268,93.89621931,11345.0,8816.5,5073.5,116,40.9633983,5073.0,1678.0,14380.5,343,120.158229,14378.5,14438.0,20300.5,522,170.0184864,20301.0,28906.28571,24495.5,595,199.720519,24512.5,39888.28571,24770.0,589,200.9975124,24797.5,40400.0,12983.0,290,98.24459273,12995.0,9652.0,3411.5,90,30.2654919,3416.5,916.0
usable,right,2808.625,21,6.631903411,2809.0,43.98214286,11483.5,86,26.64582519,11483.5,710.0,5137.25,36,10.91198555,5138.0,119.0714286,14579.375,90,30.19904209,14592.0,911.9821429,20575.75,150,47.91584885,20585.0,2295.928571,24788.125,170,48.17953774,24790.5,2321.267857,25003.25,166,52.42886337,24988.0,2748.785714,13099.375,80,25.71790649,13090.5,661.4107143,3448.625,27,8.399617338,3447.5,70.55357143
not_usable,moving,2199.125,919,371.4386846,2040.0,137966.6964,9000.5,3739,1512.744526,8356.5,2288396.0,4029.875,1674,676.5094102,3742.0,457664.9821,11486.5,4677,1880.747268,10702.5,3537210.286,15331.875,7803,2237.321002,15031.0,5005605.268,18503.125,9428,2699.581155,18106.5,7287738.411,18672.125,9643,2750.220014,18254.0,7563710.125,9849.0,4976,1415.359823,9644.5,2003243.429,2893.5,923,259.6822234,2871.0,67434.85714
not_usable,inclined,2045.0,72,26.62973633,2041.0,709.1428571,8355.375,299,110.740285,8336.5,12263.41071,3741.875,138,50.7639847,3733.5,2576.982143,10691.25,391,146.9584489,10665.0,21596.78571,15033.875,671,209.1926231,14993.0,43761.55357,18219.25,797,241.5874583,18181.5,58364.5,18415.625,823,245.0818741,18388.5,60065.125,9717.875,430,128.1700182,9703.0,16427.55357,2879.0,96,30.69201851,2869.5,942.0
not_usable,inclined,1988.25,80,29.05536587,1994.5,844.2142857,8136.5,313,114.422775,8159.0,13092.57143,3632.375,149,52.25469904,3642.0,2730.553571,10402.125,398,145.3070026,10421.0,21114.125,14731.125,677,252.6360666,14771.5,63824.98214,17796.375,803,288.2860373,17871.5,83108.83929,17877.125,814,277.3406557,17967.0,76917.83929,9429.625,425,143.7288494,9474.5,20657.98214,2826.875,90,31.55692136,2835.0,995.8392857
not_usable,inclined,1969.25,133,51.04549791,1966.0,2605.642857,8063.75,546,207.5770081,8049.5,43088.21429,3589.625,246,95.24395369,3583.5,9071.410714,10341.5,677,253.6786494,10324.5,64352.85714,15126.625,3726,1198.824298,14713.0,1437179.696,18086.0,4204,1360.787062,17593.5,1851741.429,17921.875,3978,1299.169013,17419.0,1687840.125,9451.625,2084,680.9342191,9186.5,463671.4107,2837.125,459,147.879717,2780.5,21868.41071
not_usable,moving,2205.875,1101,337.0173533,2225.5,113580.6964,8994.125,4551,1392.34206,9046.0,1938616.411,4035.625,2027,621.3041439,4053.5,386018.8393,11532.0,5578,1706.571835,11695.0,2912387.429,17729.75,11043,3310.531669,18197.0,10959619.93,21848.125,12551,3871.815168,22477.5,14990952.7,22091.0,11649,3723.626688,22824.0,13865395.71,11672.625,6124,1959.707116,12054.5,3840451.982,3064.875,1558,482.2768729,3079.0,232590.9821
not_usable,moving,1954.0,1288,489.7871258,2044.5,239891.4286,7940.25,5322,2019.282033,8335.0,4077499.929,3580.875,2380,902.4298053,3782.5,814379.5536,10254.125,6720,2634.614878,10717.5,6941195.554,15180.25,6302,2103.977848,15369.5,4426722.786,18588.375,8150,2654.535738,19029.5,7046559.982,18658.875,8640,2768.71499,19307.0,7665782.696,9873.75,4625,1477.917236,10264.5,2184239.357,2604.875,1005,310.1660558,2557.5,96202.98214
not_usable,moving,2398.625,1088,355.6149352,2349.5,126461.9821,9808.625,4631,1482.401617,9608.5,2197514.554,4415.125,2043,664.0977633,4288.5,441025.8393,12780.0,5933,1911.716506,12453.0,3654660.0,15351.625,11065,3639.399909,14691.5,13245231.7,18488.875,12970,4258.197756,17630.5,18132248.13,18204.25,12468,4073.171483,17391.0,16590725.93,9647.875,6528,2127.574235,9186.5,4526572.125,2521.125,1948,612.8058274,2598.5,375530.9821
usable,right,3101.75,35,11.48601634,3103.0,131.9285714,13139.0,128,40.88310863,13143.5,1671.428571,5580.625,68,21.75143673,5583.5,473.125,14995.5,118,38.2473155,15001.5,1462.857143,19991.0,125,45.24536282,19991.0,2047.142857,25370.875,286,87.93575171,25357.0,7732.696429,27988.75,511,185.5199258,27977.5,34417.64286,14760.75,276,98.55926426,14758.0,9713.928571,3552.25,48,15.89923628,3551.5,252.7857143
usable,right,3128.625,45,16.15936261,3123.0,261.125,13228.75,210,72.26291284,13198.0,5221.928571,5636.125,91,33.39562632,5624.0,1115.267857,15099.25,271,104.7292427,15060.0,10968.21429,20110.75,390,137.6660037,20110.5,18951.92857,25639.0,375,131.0986542,25624.5,17186.85714,28408.75,278,109.1744999,28424.0,11919.07143,14981.75,149,55.81794386,14987.0,3115.642857,3591.0,43,14.92840055,3587.0,222.8571429
usable,right,3166.5,23,7.837638128,3169.5,61.42857143,13387.5,89,29.71771958,13397.5,883.1428571,5709.125,42,13.69501995,5712.5,187.5535714,15255.0,81,30.72923224,15257.5,944.2857143,20291.875,359,109.3610501,20317.5,11959.83929,25881.0,271,89.93330862,25893.5,8088.0,28733.0,220,73.31341721,28751.5,5374.857143,15159.25,118,40.13459498,15166.0,1610.785714,3623.125,25,9.642724867,3624.0,92.98214286
usable,right,3180.25,51,17.01889706,3186.0,289.6428571,13428.75,231,78.5143299,13455.0,6164.5,5725.75,102,34.66059929,5737.5,1201.357143,15236.75,311,105.3670455,15274.0,11102.21429,20288.0,451,153.1068721,20336.5,23441.71429,26005.875,409,132.5825215,26032.5,17578.125,29030.625,265,84.0780887,29052.5,7069.125,15317.25,139,44.62142343,15327.0,1991.071429,3644.0,47,15.65703858,3646.5,245.1428571
usable,right,3202.375,27,9.650129533,3199.0,93.125,13514.375,113,41.05723357,13501.5,1685.696429,5765.375,48,16.98686467,5760.5,288.5535714,15322.0,138,46.08377465,15319.0,2123.714286,20386.0,184,65.99567085,20404.0,4355.428571,26156.0,211,70.08362352,26160.0,4911.714286,29248.625,193,70.30736092,29250.0,4943.125,15436.125,102,38.02419343,15435.5,1445.839286,3666.875,28,9.847951201,3665.0,96.98214286
not_usable,moving,1996.375,2003,997.6125697,1291.5,995230.8393,8386.125,8538,4253.517047,5374.5,18092407.27,3601.0,3606,1797.176277,2329.0,3229842.571,9578.375,9634,4786.787886,6203.0,22913338.27,11334.875,13097,5849.605785,8254.5,34217887.84,14676.125,16209,7274.921667,10852.0,52924485.27,16446.125,17621,7971.49501,12230.5,63544732.7,8730.5,9234,4181.86756,6512.0,17488016.29,2445.5,1740,777.7926643,2040.5,604961.4286
not_usable,inclined,1366.75,183,71.53370834,1346.5,5117.071429,5679.625,742,290.4675726,5595.0,84371.41071,2454.875,307,120.2977704,2421.0,14471.55357,6545.375,821,323.8734045,6453.0,104893.9821,8652.875,1158,419.3080823,8633.5,175819.2679,11388.875,1565,573.6381232,11330.5,329060.6964,12844.875,1784,666.6152108,12747.0,444375.8393,6829.625,920,344.6641999,6781.0,118793.4107,2105.125,179,65.42703133,2103.0,4280.696429
not_usable,inclined,1604.75,166,57.36786059,1622.0,3291.071429,6677.625,725,251.6374589,6755.0,63321.41071,2872.125,299,103.4372653,2904.0,10699.26786,7716.875,863,295.3735831,7806.0,87245.55357,10225.25,1036,374.9909523,10247.0,140618.2143,13345.625,1224,456.7918993,13378.0,208658.8393,14883.25,1229,473.8540312,14936.0,224537.6429,7877.625,638,244.3691221,7908.0,59716.26786,2320.875,128,47.77159198,2324.5,2282.125
not_usable,inclined,1819.375,233,75.5284951,1802.5,5704.553571,7606.75,1004,327.2320059,7532.0,107080.7857,3255.0,422,137.3462777,3222.5,18864.0,8775.875,1174,383.3094377,8684.0,146926.125,11708.875,1412,499.7937968,11585.5,249793.8393,15176.625,1733,620.9377557,15004.0,385563.6964,16838.25,1757,634.407654,16635.5,402473.0714,8893.625,914,329.5204037,8787.0,108583.6964,2525.5,185,66.04111274,2509.5,4361.428571
not_usable,inclined,1880.5,62,18.12653934,1884.0,328.5714286,7863.5,261,77.34708416,7879.5,5982.571429,3363.75,109,32.17696603,3371.0,1035.357143,9061.75,304,91.1290294,9082.5,8304.5,12023.5,370,119.0822045,12005.0,14180.57143,15614.75,440,145.4704192,15565.5,21161.64286,17345.875,430,155.8446456,17289.5,24287.55357,9165.625,227,81.73465343,9137.0,6680.553571,2566.875,54,17.82804773,2564.0,317.8392857
